,City,Legal Status,Legal Status Code,Population,Violent Crime per Capita,Rape per Capita,Robbery per Capita,Aggravated Assault per Capita,Property Crime Total per Capita,Burglary per Capita,Larceny-Theft per Capita,Motor Vehicle Theft per Capita
6591,Howe3,Illegal,1.0,3442.0,0.0011621150493898896,0.0002905287623474724,0.0,0.0008715862870424172,0.001452643811737362,0.0,0.001452643811737362,0.0
6592,Hudson,Illegal,1.0,5035.0,0.0009930486593843098,0.0,0.0,0.0009930486593843098,0.016881827209533268,0.006355511420059583,0.009533267130089375,0.0009930486593843098
6593,Hudson Oaks,Illegal,1.0,2587.0,0.0,0.0,0.0,0.0,0.03672207189795129,0.0015461925009663702,0.030923850019327407,0.004252029377657518
6594,Humble3,Illegal,1.0,15901.0,0.010250927614615433,0.0023268976793912335,0.0028928998176215334,0.004842462738192567,0.08351675995220427,0.005534243129362933,0.06534180240236463,0.0126407144204767
6595,Huntington,Illegal,1.0,2110.0,0.0,0.0,0.0,0.0,0.006161137440758294,0.002843601895734597,0.0033175355450236967,0.0
6596,Huntsville,Illegal,1.0,42648.0,0.0036812980679047083,0.0005392984430688426,0.0004689551678859501,0.002649596698555618,0.01580378915775652,0.002227537047458263,0.01193490902269743,0.0016413430876008254
6597,Hurst3,Illegal,1.0,38796.0,0.0025002577585318073,0.00046396535725332506,0.0005928446231570264,0.0013918960717599752,0.026239818537993606,0.0024229301989895867,0.02116197546138777,0.002654912877616249
6598,Hutto3,Illegal,1.0,29590.0,0.0008448800270361609,0.00023656640757012504,0.00013518080432578573,0.0004731328151402501,0.0067252450152078406,0.001554579249746536,0.0044609665427509295,0.0007096992227103751
6599,Idalou,Illegal,1.0,2308.0,0.0012998266897746968,0.0,0.0,0.0012998266897746968,0.013431542461005199,0.0017331022530329288,0.010398613518197574,0.0012998266897746968
6600,Ingleside3,Illegal,1.0,10296.0,0.003108003108003108,0.000777000777000777,0.00019425019425019425,0.002136752136752137,0.012237762237762238,0.003690753690753691,0.007187257187257187,0.0013597513597513598
6601,Ingram,Illegal,1.0,1859.0,0.002151694459386767,0.0,0.0,0.002151694459386767,0.008068854222700376,0.002151694459386767,0.005917159763313609,0.0
6602,Iowa Colony,Illegal,1.0,3686.0,0.0016277807921866521,0.0005425935973955507,0.00027129679869777537,0.0008138903960933261,0.01112316874660879,0.004069451980466631,0.0056972327726532825,0.0013564839934888768
6603,Iowa Park,Illegal,1.0,6334.0,0.000947268708556994,0.0,0.0,0.000947268708556994,0.006315124723713293,0.000947268708556994,0.004420587306599305,0.000947268708556994
6604,Irving3,Illegal,1.0,242976.0,0.003210193599367839,0.0005350322665613065,0.0009136704859739233,0.0017244501514552877,0.02561158303700777,0.0027698208876596867,0.0188537139470565,0.003988048202291585
6605,Jacinto City,Illegal,1.0,10455.0,0.0014347202295552368,9.564801530368245e-05,0.0009564801530368245,0.0003825920612147298,0.030320420851267335,0.0021999043519846965,0.023529411764705882,0.004591104734576757
6606,Jacksboro,Illegal,1.0,4372.0,0.0013723696248856359,0.00022872827081427266,0.0,0.0011436413540713633,0.008920402561756633,0.0013723696248856359,0.006633119853613907,0.0009149130832570906
6607,Jacksonville,Illegal,1.0,14843.0,0.0026948730041096813,0.0005389746008219363,0.0002021154753082261,0.001953782927979519,0.016371353499966313,0.0047833995822946845,0.010105773765411306,0.0014821801522603248
6608,Jamaica Beach3,Illegal,1.0,1089.0,0.0036730945821854912,0.0,0.0,0.0036730945821854912,0.0073461891643709825,0.004591368227731864,0.0009182736455463728,0.0018365472910927456
6609,Jarrell,Illegal,1.0,1953.0,0.0,0.0,0.0,0.0,0.011776753712237584,0.0015360983102918587,0.009216589861751152,0.0010240655401945725
6610,Jasper,Illegal,1.0,7543.0,0.004109770648283177,0.0,0.00013257324671881213,0.0038446241548455522,0.03367360466657828,0.006098369349065358,0.025719209863449555,0.00185602545406337
6611,Jersey Village3,Illegal,1.0,7921.0,0.0021461936624163616,0.0002524933720489837,0.000883726802171443,0.0010099734881959348,0.03332912511046585,0.007574801161469511,0.01918949627572276,0.006564827673273576
6612,Jones Creek,Illegal,1.0,2079.0,0.000962000962000962,0.0,0.0,0.000962000962000962,0.00962000962000962,0.000962000962000962,0.007696007696007696,0.000962000962000962
6613,Jonestown,Illegal,1.0,2139.0,0.005610098176718092,0.0,0.0,0.005610098176718092,0.020102851799906497,0.004675081813931743,0.013557737260402058,0.0018700327255726976
6614,Josephine3,Illegal,1.0,2182.0,0.0009165902841429881,0.0,0.0,0.0009165902841429881,0.006416131989000917,0.00045829514207149406,0.00458295142071494,0.001374885426214482
6615,Joshua3,Illegal,1.0,8319.0,0.002764755379252314,0.00012020675561966583,0.00012020675561966583,0.0025243418680129825,0.007332612092799616,0.0015626878230556556,0.005289097247265296,0.0004808270224786633
6616,Jourdanton,Illegal,1.0,4467.0,0.0008954555630176853,0.0,0.0,0.0008954555630176853,0.00044772778150884264,0.0,0.00022386389075442132,0.00022386389075442132
6617,Junction3,Illegal,1.0,2387.0,0.00041893590280687055,0.0,0.0,0.0,0.0020946795140343527,0.0008378718056137411,0.0012568077084206116,0.0
6618,Karnes City3,Illegal,1.0,3419.0,0.0032173150043872476,0.0,0.0,0.0032173150043872476,0.011406844106463879,0.0008774495466510676,0.010236911377595788,0.0002924831822170225
6619,Katy,Illegal,1.0,22797.0,0.0021055402026582447,0.0004825196297758477,0.0005263850506645612,0.0010966355222178357,0.03153923761898495,0.0021932710444356714,0.02662631047944905,0.0027196560951002324
6620,Kaufman,Illegal,1.0,7930.0,0.0037831021437578815,0.00037831021437578815,0.00037831021437578815,0.003026481715006305,0.021059268600252208,0.003278688524590164,0.015510718789407314,0.002269861286254729
6621,Keene,Illegal,1.0,6619.0,0.002266203353980964,0.0004532406707961928,0.0,0.0018129626831847711,0.005892128720350506,0.0015108022359873092,0.003777005589968273,0.0006043208943949237
6622,Keller3,Illegal,1.0,48117.0,0.0008105243469044205,0.00020782675561651807,2.0782675561651808e-05,0.0005611322401645988,0.006920630962030052,0.0007897416713427686,0.005673670428330943,0.0004572188623563398
6623,Kemah3,Illegal,1.0,2046.0,0.0039100684261974585,0.001466275659824047,0.0,0.0024437927663734115,0.045454545454545456,0.005376344086021506,0.03714565004887586,0.002932551319648094
6624,Kemp,Illegal,1.0,1259.0,0.0015885623510722795,0.0,0.0,0.0015885623510722795,0.016679904686258934,0.003177124702144559,0.011119936457505957,0.0023828435266084196
6625,Kenedy3,Illegal,1.0,3357.0,0.002978850163836759,0.0005957700327673518,0.0005957700327673518,0.0017873100983020554,0.032469466785820675,0.009532320524277629,0.019362526064938934,0.0035746201966041107
6626,Kennedale3,Illegal,1.0,8881.0,0.0011259993244004053,0.00022519986488008108,0.00022519986488008108,0.0006755995946402432,0.015426190744285553,0.00427879743272154,0.009120594527643284,0.0020267987839207298
6627,Kerens,Illegal,1.0,1519.0,0.0,0.0,0.0,0.0,0.02238314680710994,0.01184990125082291,0.005266622778143515,0.005266622778143515
6628,Kermit,Illegal,1.0,6583.0,0.0016709706820598512,0.0,0.00015190642564180464,0.0015190642564180464,0.019140209630867384,0.007595321282090233,0.01017773051800091,0.0013671578307762418
6629,Kerrville,Illegal,1.0,23912.0,0.0027183004349280696,0.000585480093676815,4.182000669120107e-05,0.0020910003345600537,0.01020408163265306,0.0009618601538976246,0.008489461358313818,0.0007527601204416192
6630,Kilgore,Illegal,1.0,15016.0,0.0035961640916355887,0.00046616941928609483,0.0005327650506126798,0.002530633990410229,0.021110815130527438,0.002530633990410229,0.01604954714970698,0.002530633990410229
6631,"Killeen3,4",Illegal,1.0,154417.0,0.0066896779499666485,0.0005634094691646645,0.001029679374680249,0.00492821386246333,,,0.011987022154296484,0.0028235233167332612
6632,Kingsville,Illegal,1.0,25195.0,0.004683468942250447,0.0009128795395911887,0.00043659456241317723,0.0032943044254812462,0.023060130978368724,0.005159753919428458,0.017146259178408414,0.0007541178805318515
6633,Knox City,Illegal,1.0,1118.0,0.004472271914132379,0.0017889087656529517,0.0,0.0026833631484794273,0.01520572450805009,0.007155635062611807,0.007155635062611807,0.0008944543828264759
6634,Kountze,Illegal,1.0,2104.0,0.0028517110266159697,0.0,0.0009505703422053232,0.0019011406844106464,0.0185361216730038,0.006178707224334601,0.009980988593155894,0.002376425855513308
6635,Kyle,Illegal,1.0,51306.0,0.0015787627178107824,0.0005847269325225119,0.0001364362842552528,0.0008381086032822672,0.010603048376408217,0.0009355630920360191,0.008751413090086929,0.0009160721942852687
6636,Lacy-Lakeview,Illegal,1.0,6748.0,0.0045939537640782456,0.0007409602845287492,0.0008891523414344991,0.002963841138114997,0.02874925903971547,0.007113218731475993,0.01970954356846473,0.0019264967397747482
6637,La Feria,Illegal,1.0,7232.0,0.0040099557522123895,0.0,0.0002765486725663717,0.003733407079646018,0.012997787610619468,0.0027654867256637168,0.009817477876106194,0.0004148230088495575
6638,La Grange,Illegal,1.0,4680.0,0.003205128205128205,0.0008547008547008547,0.0,0.0023504273504273503,0.0202991452991453,0.0014957264957264958,0.01688034188034188,0.0019230769230769232
6639,La Grulla,Illegal,1.0,1710.0,0.0011695906432748538,0.0,0.0,0.0011695906432748538,0.0011695906432748538,0.0,0.0005847953216374269,0.0005847953216374269
6640,Laguna Vista,Illegal,1.0,3183.0,0.0012566760917373547,0.0,0.0,0.0012566760917373547,0.0059692114357524344,0.0015708451146716933,0.004084197298146403,0.00031416902293433867
6641,La Joya,Illegal,1.0,4326.0,0.003929727230698105,0.0002311604253351826,0.0,0.0036985668053629217,0.005779010633379565,0.0009246417013407304,0.0048543689320388345,0.0
6642,Lake Dallas3,Illegal,1.0,8174.0,0.0018350868607780767,0.00024467824810374357,0.0003670173721556154,0.001223391240518718,0.012600929777342795,0.002202104232933692,0.00893075605578664,0.0014680694886224615
6643,Lake Jackson3,Illegal,1.0,27265.0,0.001687144690995782,0.00029341646799926647,7.335411699981662e-05,0.0012470199889968825,0.022006235099944985,0.001687144690995782,0.018375206308454062,0.0019438841004951403
6644,Lakeport,Illegal,1.0,998.0,0.0,0.0,0.0,0.0,0.003006012024048096,0.0,0.001002004008016032,0.002004008016032064
6645,"Lakeview, Harrison County3",Illegal,1.0,6231.0,0.0009629272989889263,0.0,0.00016048788316482104,0.0008024394158241052,0.01059220028887819,0.0017653667148130317,0.008024394158241053,0.0008024394158241052
6646,Lakeway,Illegal,1.0,16537.0,0.0009070569027030296,0.0003023523009010099,0.00024188184072080788,0.00036282276108121184,0.013303501239644433,0.002116466106307069,0.010279978230634335,0.0009070569027030296
6647,Lake Worth3,Illegal,1.0,4921.0,0.00406421459053038,0.000609632188579557,0.001625685836212152,0.001828896565738671,0.05486689697216013,0.003454582401950823,0.046535257061572854,0.004877057508636456
6648,La Marque3,Illegal,1.0,17656.0,0.005323969188944269,0.0006230176710466696,0.0011327594019030357,0.0034549161758042593,0.04230856366107839,0.005720434979610331,0.03262347077480743,0.003964657906660625
6649,Lamesa,Illegal,1.0,9119.0,0.006141024235113499,0.0014255949117227766,0.0002193222941111964,0.004496107029279526,0.04024564096940454,0.010088825529115034,0.026537997587454766,0.0036188178528347406
6650,Lampasas,Illegal,1.0,8132.0,0.0028283325135268077,0.0003689129365469749,0.0,0.002459419576979833,0.024225282833251354,0.0033202164289227744,0.01955238563698967,0.0013526807673389081
6651,Lancaster,Illegal,1.0,39587.0,0.005153206860838154,0.00042943390506984617,0.0013388233511001087,0.0033596887867229142,0.023947255412130244,0.002955515699598353,0.016823704751559854,0.0041680349609720365
6652,La Porte3,Illegal,1.0,35102.0,0.0023075608227451426,0.0003988376730670617,0.00034186086262891,0.001566862287049171,0.012563386701612445,0.0018232579340208535,0.00917326648054242,0.001566862287049171
6653,Laredo,Illegal,1.0,265515.0,0.0032352221155113646,0.0003389639003446133,0.0005875374272639964,0.00226352560119014,0.014447394685799296,0.002357682240174755,0.011276199084797468,0.0008135133608270719
6654,"Lavon3,4",Illegal,1.0,3944.0,0.0010141987829614604,0.0,0.0,0.0010141987829614604,,0.002281947261663286,,0.0
6655,League City3,Illegal,1.0,110518.0,0.001149134077706799,0.00033478709350513036,0.0002262074956115746,0.000579091188765631,0.013509111637923234,0.0015020177708608552,0.010867008089180043,0.001140085777882336
6656,Leander3,Illegal,1.0,68571.0,0.0009041723177436525,0.00035000218751367194,5.8333697918945325e-05,0.0004958364323110353,0.0087500546878418,0.0011375071094194339,0.006781292383077394,0.0008312551953449709
6657,Leon Valley,Illegal,1.0,12453.0,0.0018469445113627238,0.00016060387055328034,0.00040150967638320084,0.0012848309644262427,0.04272062956717257,0.00473781418132177,0.031237452822613025,0.006745362563237774
6658,Lewisville,Illegal,1.0,110800.0,0.002924187725631769,0.0006859205776173286,0.0006588447653429602,0.001552346570397112,0.017590252707581227,0.0024819494584837547,0.012888086642599278,0.002220216606498195
6659,Liberty,Illegal,1.0,9418.0,0.003079210023359524,0.0003185389679337439,0.0,0.0027606710554257804,0.017413463580378,0.0014865151836908049,0.014546612868974304,0.0013803355277128902
6660,Liberty Hill3,Illegal,1.0,3345.0,0.001195814648729447,0.00029895366218236175,0.0005979073243647235,0.00029895366218236175,0.014349775784753363,0.004185351270553065,0.009267563527653214,0.0008968609865470852
6661,Linden3,Illegal,1.0,1908.0,0.0020964360587002098,0.0005241090146750524,0.0,0.0015723270440251573,0.012578616352201259,0.0041928721174004195,0.007861635220125786,0.0005241090146750524
6662,Little Elm3,Illegal,1.0,57482.0,0.0014787237743989423,0.00048710900803729864,8.69837514352319e-05,0.000869837514352319,0.0038098883128631572,0.00045231550746320585,0.0028704637973626526,0.00048710900803729864
6663,Littlefield,Illegal,1.0,5786.0,0.0034566194262011752,0.0,0.00017283097131005876,0.002938126512270999,0.021258209471137227,0.007950224680262703,0.01123401313515382,0.002073971655720705
6664,Live Oak3,Illegal,1.0,16910.0,0.001596688350088705,0.00035481963335304555,0.0005322294500295684,0.0005913660555884093,0.03287995269071555,0.003015966883500887,0.02578356002365464,0.004080425783560024
6665,Livingston,Illegal,1.0,5240.0,0.004198473282442748,0.00019083969465648855,0.0009541984732824427,0.0030534351145038168,0.048091603053435114,0.0019083969465648854,0.0433206106870229,0.0028625954198473282
6666,Llano,Illegal,1.0,3525.0,0.0019858156028368795,0.00028368794326241134,0.00028368794326241134,0.0014184397163120568,0.0124822695035461,0.0036879432624113474,0.007375886524822695,0.0014184397163120568
6667,Lockhart,Illegal,1.0,14297.0,0.0011890606420927466,0.00013988948730502904,6.994474365251452e-05,0.0009792264111352033,0.012450164370147584,0.0023781212841854932,0.009092816674826887,0.0009792264111352033
6668,Lone Star,Illegal,1.0,1472.0,0.0020380434782608695,0.0,0.0,0.0020380434782608695,0.001358695652173913,0.0006793478260869565,0.0,0.0006793478260869565
6669,Longview,Illegal,1.0,81751.0,0.0033761054910643293,0.0007584005088622769,0.0005749165147826938,0.0019204658046996367,0.028892612934398355,0.005639074751379188,0.02114958838423995,0.0021039497987792198
6670,Lorena,Illegal,1.0,1762.0,0.0011350737797956867,0.0005675368898978433,0.0,0.0005675368898978433,0.01362088535754824,0.0011350737797956867,0.009080590238365494,0.00340522133938706
6671,Los Fresnos,Illegal,1.0,7929.0,0.002396266868457561,0.0002522386177323748,0.0001261193088661874,0.0020179089418589985,0.013873123975280616,0.0011350737797956867,0.012107453651153992,0.0006305965443309371
6672,Lubbock,Illegal,1.0,262146.0,0.010879433598071303,0.0008583003364537318,0.0016441219778291487,0.008270200575251959,0.04108397610491863,0.008758478099990082,0.027908112273313343,0.004417385731615207
6673,"Lufkin3,4",Illegal,1.0,35007.0,0.008112663181649384,0.0009141028937069729,0.0013140229097037734,0.005827405947381952,,,0.03150798411746222,0.0033993201359728054
6674,Luling,Illegal,1.0,5923.0,0.008441668073611346,0.0015195002532500423,0.0006753334458889077,0.006078001013000169,0.011311835218639203,0.002363667060611177,0.007259834543305757,0.0016883336147222692
6675,Lumberton,Illegal,1.0,13195.0,0.0012125805229253506,0.00037893141341417203,0.0,0.0008336491095111784,0.011746873815839333,0.0006820765441455097,0.009170140204622963,0.0018946570670708603
6676,Lytle,Illegal,1.0,3135.0,0.0006379585326953748,0.0,0.0003189792663476874,0.0003189792663476874,0.03476874003189793,0.002551834130781499,0.028070175438596492,0.004146730462519936
6677,Madisonville,Illegal,1.0,4715.0,0.002545068928950159,0.0,0.00021208907741251324,0.0023329798515376457,0.012725344644750796,0.004029692470837752,0.007423117709437964,0.0012725344644750796
6678,Magnolia3,Illegal,1.0,2193.0,0.00364797081623347,0.0,0.0013679890560875513,0.002279981760145919,0.014135886912904697,0.0031919744642042863,0.009119927040583675,0.001823985408116735
6679,Manor,Illegal,1.0,15569.0,0.0020553664332969364,0.00038538120624317555,0.00038538120624317555,0.001220373819770056,0.013552572419551673,0.0014130644228916437,0.010662213372727858,0.001477294623932173
6680,Mansfield3,Illegal,1.0,74360.0,0.000914470145239376,0.00010758472296933836,0.000228617536309844,0.0005379236148466917,0.011605701990317374,0.0012103281334050564,0.009386767079074772,0.001008606777837547
6681,Manvel,Illegal,1.0,13971.0,0.001073652566029633,0.00021473051320592657,0.0001431536754706177,0.0007157683773530885,0.006513492233913106,0.001431536754706177,0.0045809176150597665,0.000501037864147162
6682,Marble Falls,Illegal,1.0,7157.0,0.004610870476456616,0.0011177867821713008,0.0002794466955428252,0.00321363699874249,0.020259885426854828,0.0040519770853709655,0.01564901495039821,0.0005588933910856504
6683,Marfa,Illegal,1.0,1589.0,0.007551919446192574,0.0,0.0,0.007551919446192574,0.003775959723096287,0.0,0.0018879798615481435,0.0018879798615481435
6684,Marlin3,Illegal,1.0,5539.0,0.006860444123487994,0.0,0.0007221520129987362,0.006138292110489258,0.01335981224047662,0.005596678100740206,0.005957754107239574,0.0018053800324968406
6685,Marshall3,Illegal,1.0,22755.0,0.005053834322127005,0.0003955174686882004,0.0006591957811470006,0.003867281916062404,0.021973192704900023,0.005317512634585806,0.015161502966381015,0.0014941771039332014
6686,Mathis,Illegal,1.0,4694.0,0.0051129100979974435,0.00042607584149978694,0.0006391137622496804,0.0038346825734980826,0.019386450788240306,0.0051129100979974435,0.012143161482743928,0.0021303792074989347
6687,McAllen,Illegal,1.0,144569.0,0.0008508048060095871,0.00029743582649115647,0.00015909358161154882,0.0003735240611749407,0.01930566027294925,0.0009614786019132732,0.018005243171080938,0.0003389384999550388
6688,McGregor,Illegal,1.0,5368.0,0.0031669150521609537,0.0016766020864381521,0.0,0.0014903129657228018,0.00856929955290611,0.0014903129657228018,0.007078986587183309,0.0
6689,McKinney,Illegal,1.0,208335.0,0.0013439892480860154,0.00028319773441812463,0.0002111983104135167,0.0008447932416540668,0.009359925120599036,0.0010463916288669692,0.007291141670866633,0.001022391820865433
6690,Meadows Place,Illegal,1.0,4587.0,0.0013080444735120995,0.0,0.0008720296490080662,0.0004360148245040331,0.030303030303030304,0.0021800741225201656,0.02790494876825812,0.00021800741225201656
6691,Melissa,Illegal,1.0,13424.0,0.0006704410011918951,7.449344457687723e-05,0.0,0.0005959475566150178,0.007523837902264601,0.0016388557806912992,0.005735995232419547,0.00014898688915375446
6692,Memorial Villages,Illegal,1.0,12375.0,0.00024242424242424242,0.0,0.00016161616161616162,8.080808080808081e-05,0.006383838383838384,0.0005656565656565656,0.005333333333333333,0.00048484848484848484
6693,Mercedes3,Illegal,1.0,16699.0,0.005090125157195042,0.0007186059045451823,0.0005389544284088867,0.003712797173483442,0.0297622612132463,0.00311395891969579,0.024193065453021138,0.002455236840529373
6694,Mesquite,Illegal,1.0,141325.0,0.00437997523438882,0.00048823633468954536,0.0010543074473730763,0.002759596674332213,0.035358216875995045,0.00520077834777994,0.024114629400318416,0.006042809127896692
6695,Mexia,Illegal,1.0,7329.0,0.004093327875562832,0.0005457770500750444,0.0002728885250375222,0.003274662300450266,0.019511529540182836,0.0024559967253376994,0.014463091826988675,0.002592440987856461
6696,Midland,Illegal,1.0,150529.0,0.003647137760830139,0.000538102292581496,0.0003321619090009234,0.002710441177447535,0.0207202598834776,0.0026838682247274613,0.014940642666861535,0.003095748991888606
6697,Midlothian3,Illegal,1.0,34962.0,0.000915279446255935,0.00014301241347748986,0.00020021737886848578,0.0005720496539099594,0.008809564670213375,0.000858074480864939,0.007579657914306962,0.0003718322750414736
6698,Mineola,Illegal,1.0,4797.0,0.0008338544923910778,0.0,0.0,0.0008338544923910778,0.023973316656243485,0.00375234521575985,0.01959558057119033,0.0006253908692933083
6699,Mineral Wells,Illegal,1.0,15057.0,0.0031878860330743176,0.0007969715082685794,0.0002656571694228598,0.0020588430630271637,0.03380487480905891,0.010958358238692966,0.0199907019990702,0.002855814571295743
6700,Mission,Illegal,1.0,85052.0,0.0015519917227108122,0.0003174528523726661,0.0001646051827117528,0.0010581761745755537,0.01533179701829469,0.0015637492357616516,0.012886234303720077,0.0008818134788129615
6701,Missouri City3,Illegal,1.0,76476.0,0.0016998797008211726,0.00019613996547936607,0.0005361159056436006,0.0009414718343009571,0.009009362414352216,0.0011506877974789477,0.007152570741147549,0.0007061038757257179
6702,Monahans,Illegal,1.0,7924.0,0.00441696113074205,0.0006309944472488642,0.0003785966683493185,0.003407370015143867,0.01728924785461888,0.003912165572942958,0.01060070671378092,0.0027763755678950025
6703,Mont Belvieu,Illegal,1.0,6954.0,0.0018694276675294795,0.0004314063848144953,0.0001438021282714984,0.0012942191544434857,0.019557089444923785,0.0018694276675294795,0.013085993672706357,0.004601668104687949
6704,Montgomery3,Illegal,1.0,1488.0,0.004704301075268817,0.0006720430107526882,0.0013440860215053765,0.002688172043010753,0.014112903225806451,0.003360215053763441,0.008736559139784945,0.0020161290322580645
6705,Morgans Point Resort3,Illegal,1.0,4738.0,0.0006331785563528915,0.0,0.00021105951878429716,0.00042211903756859433,0.003799071338117349,0.001055297593921486,0.0016884761502743773,0.001055297593921486
6706,Moulton,Illegal,1.0,901.0,0.0,0.0,0.0,0.0,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0
6707,Mount Pleasant3,Illegal,1.0,15974.0,0.005634155502691874,0.0008764241893076249,0.0006886190058845624,0.004069112307499687,0.022098409916113684,0.004256917490922749,0.015525228496306498,0.002316263928884437
6708,Muleshoe,Illegal,1.0,5005.0,0.0005994005994005994,0.0003996003996003996,0.0,0.0001998001998001998,0.003196803196803197,0.0005994005994005994,0.0015984015984015984,0.000999000999000999
6709,Murphy,Illegal,1.0,20798.0,0.0003846523704202327,0.00014424463890758726,4.808154630252909e-05,0.00019232618521011636,0.008077699778824887,0.0006731416482354072,0.007212231945379364,0.00019232618521011636
6710,Mustang Ridge3,Illegal,1.0,999.0,0.016016016016016016,0.0,0.0,0.016016016016016016,0.028028028028028028,0.001001001001001001,0.016016016016016016,0.011011011011011011
6711,Nacogdoches,Illegal,1.0,32873.0,0.0036504121923767226,0.0007909226416816232,0.00048672162565022967,0.002311927721838591,0.02868615581176041,0.004289234326042649,0.02263255559273568,0.0017643658929820825
6712,Naples3,Illegal,1.0,1307.0,0.0022953328232593728,0.0,0.0007651109410864575,0.001530221882172915,0.005355776587605203,0.0007651109410864575,0.00306044376434583,0.001530221882172915
6713,Nash,Illegal,1.0,3938.0,0.01244286439817166,0.002793296089385475,0.00025393600812595224,0.009395632300660234,0.014982224479431183,0.0035551041137633316,0.01142712036566785,0.0
6714,Nassau Bay3,Illegal,1.0,3968.0,0.004284274193548387,0.0005040322580645161,0.0007560483870967742,0.002772177419354839,0.02469758064516129,0.008064516129032258,0.013860887096774193,0.002772177419354839
6715,Natalia,Illegal,1.0,1610.0,0.002484472049689441,0.0018633540372670807,0.0,0.0006211180124223603,0.007453416149068323,0.003105590062111801,0.0037267080745341614,0.0006211180124223603
6716,Navasota,Illegal,1.0,8104.0,0.006293188548864758,0.0011105626850937808,0.0013573543928923988,0.0038252714708785786,0.025049358341559722,0.007650542941757157,0.013573543928923988,0.0038252714708785786
6717,Nederland,Illegal,1.0,17413.0,0.0028714179061620627,0.00045942686498593,0.000229713432492965,0.0021248492505599264,0.01596508355826107,0.0027565611899155805,0.011141101475908804,0.0020674208924366853
6718,Needville3,Illegal,1.0,3121.0,0.0006408202499198974,0.0,0.0,0.0006408202499198974,0.001281640499839795,0.0,0.001281640499839795,0.0
6719,New Boston3,Illegal,1.0,4588.0,0.01024411508282476,0.0006538796861377507,0.0008718395815170009,0.008500435919790758,0.023539668700959023,0.002179598953792502,0.01961639058413252,0.0017436791630340018
6720,New Braunfels,Illegal,1.0,94751.0,0.0023113212525461475,0.00010553978322128527,0.00026384945805321317,0.0018786081413388776,0.012981393336218087,0.0021741195343584763,0.009139745226963304,0.0016675285748963071
6721,Newton,Illegal,1.0,2359.0,0.001271725307333616,0.0,0.0,0.001271725307333616,0.009325985587113183,0.005934718100890208,0.002543450614667232,0.000847816871555744
6722,Nixon,Illegal,1.0,2560.0,0.003125,0.0,0.0,0.003125,0.00625,0.003515625,0.001953125,0.00078125
6723,Nocona,Illegal,1.0,2999.0,0.0020006668889629878,0.00033344448149383126,0.0,0.0016672224074691564,0.00266755585195065,0.001333777925975325,0.0006668889629876625,0.0006668889629876625
6724,Northeast3,Illegal,1.0,3485.0,0.00028694404591104734,0.00028694404591104734,0.0,0.0,0.02410329985652798,0.0005738880918220947,0.0218077474892396,0.001721664275466284
6725,Northlake,Illegal,1.0,3582.0,0.0013958682300390843,0.00027917364600781687,0.0005583472920156337,0.0005583472920156337,0.017308766052484645,0.001954215522054718,0.01423785594639866,0.0011166945840312675
6726,Oak Ridge North,Illegal,1.0,3171.0,0.001576789656259855,0.0,0.000630715862503942,0.000946073793755913,0.01608325449385052,0.002207505518763797,0.01261431725007884,0.001261431725007884
6727,Odessa3,Illegal,1.0,126288.0,0.008076776890916001,0.0008472697326745217,0.0008393513239579374,0.006287216520967946,0.025045926770556188,0.004640187507918408,0.01673159761814266,0.0036741416444951223
6728,Olmos Park,Illegal,1.0,2492.0,0.0004012841091492777,0.0,0.0,0.0004012841091492777,0.016853932584269662,0.0016051364365971107,0.013643659711075442,0.0016051364365971107
6729,Olney,Illegal,1.0,3080.0,0.003896103896103896,0.0003246753246753247,0.0,0.0035714285714285713,0.02792207792207792,0.019805194805194805,0.006818181818181818,0.0012987012987012987
6730,Olton,Illegal,1.0,2043.0,0.0053842388644150755,0.0009789525208027412,0.0,0.004405286343612335,0.023005384238864415,0.00783162016642193,0.013215859030837005,0.0019579050416054823
6731,Onalaska,Illegal,1.0,3006.0,0.004657351962741184,0.0013306719893546241,0.00033266799733865603,0.0029940119760479044,0.012974051896207584,0.0029940119760479044,0.007318695941450432,0.0026613439787092482
6732,Orange,Illegal,1.0,18064.0,0.0044840566873339234,0.0004982285208148805,0.0006643046944198405,0.003210806023029229,0.017770150575730736,0.005093002657218778,0.010075287865367582,0.0026018600531443757
6733,Ore City,Illegal,1.0,1238.0,0.0024232633279483036,0.0008077544426494346,0.0,0.0016155088852988692,0.01050080775444265,0.005654281098546042,0.004038772213247173,0.0008077544426494346
6734,Overton,Illegal,1.0,2498.0,0.0028022417934347476,0.00040032025620496394,0.0,0.0024019215372297837,0.005604483586869495,0.0012009607686148918,0.004403522818254604,0.0
6735,Ovilla3,Illegal,1.0,4247.0,0.0002354603249352484,0.0,0.0,0.0002354603249352484,0.0028255238992229807,0.0002354603249352484,0.0025900635742877325,0.0
6736,Oyster Creek,Illegal,1.0,1203.0,0.007481296758104738,0.0024937655860349127,0.0,0.004987531172069825,0.012468827930174564,0.0008312551953449709,0.00831255195344971,0.0033250207813798837
6737,Palacios,Illegal,1.0,4516.0,0.0037643932683790967,0.0004428697962798937,0.0004428697962798937,0.002878653675819309,0.0141718334809566,0.002435783879539415,0.011293179805137289,0.0004428697962798937
